X,CH1,CH2,
Second,Volt,Volt,
2.0642200e-02,8.40000e+01,-2.00000e-01,
2.0682199e-02,8.40000e+01,-1.76000e-01,
2.0722199e-02,8.80000e+01,-1.68000e-01,
2.0762200e-02,9.60000e+01,-1.84000e-01,
2.0802200e-02,9.60000e+01,-1.68000e-01,
2.0842200e-02,1.00000e+02,-1.52000e-01,
2.0882200e-02,1.08000e+02,-1.76000e-01,
2.0922199e-02,1.08000e+02,-1.44000e-01,
2.0962199e-02,1.16000e+02,-1.36000e-01,
2.1002200e-02,1.16000e+02,-1.28000e-01,
2.1042200e-02,1.20000e+02,-1.52000e-01,
2.1082200e-02,1.28000e+02,-1.28000e-01,
2.1122200e-02,1.28000e+02,-1.20000e-01,
2.1162199e-02,1.28000e+02,-1.52000e-01,
2.1202199e-02,1.32000e+02,-1.28000e-01,
2.1242199e-02,1.36000e+02,-1.04000e-01,
2.1282200e-02,1.40000e+02,-1.12000e-01,
2.1322200e-02,1.44000e+02,-1.12000e-01,
2.1362200e-02,1.52000e+02,-1.04000e-01,
2.1402201e-02,1.52000e+02,-8.80000e-02,
2.1442199e-02,1.56000e+02,-8.00000e-02,
2.1482199e-02,1.60000e+02,-7.20000e-02,
2.1522200e-02,1.68000e+02,-8.80000e-02,
2.1562200e-02,1.68000e+02,-8.80000e-02,
2.1602200e-02,1.72000e+02,-8.80000e-02,
2.1642201e-02,1.72000e+02,-7.20000e-02,
2.1682199e-02,1.76000e+02,-4.00000e-02,
2.1722199e-02,1.76000e+02,-8.80000e-02,
2.1762200e-02,1.84000e+02,-6.40000e-02,
2.1802200e-02,1.88000e+02,-4.00000e-02,
2.1842200e-02,1.88000e+02,-6.40000e-02,
2.1882201e-02,1.92000e+02,-4.80000e-02,
2.1922199e-02,1.96000e+02,-4.80000e-02,
2.1962199e-02,2.00000e+02,-2.40000e-02,
2.2002200e-02,2.00000e+02,-2.40000e-02,
2.2042200e-02,2.04000e+02,-4.80000e-02,
2.2082200e-02,2.08000e+02,-1.60000e-02,
2.2122201e-02,2.12000e+02,-3.20000e-02,
2.2162199e-02,2.16000e+02,-4.00000e-02,
2.2202199e-02,2.20000e+02,-8.00000e-03,
2.2242200e-02,2.20000e+02,-2.40000e-02,
2.2282200e-02,2.28000e+02,8.00000e-03,
2.2322200e-02,2.28000e+02,-1.60000e-02,
2.2362201e-02,2.32000e+02,-1.60000e-02,
2.2402199e-02,2.36000e+02,-1.60000e-02,
2.2442199e-02,2.36000e+02,0.00000e+00,
2.2482200e-02,2.40000e+02,0.00000e+00,
2.2522200e-02,2.44000e+02,0.00000e+00,
2.2562200e-02,2.44000e+02,-8.00000e-03,
2.2602201e-02,2.48000e+02,-8.00000e-03,
2.2642199e-02,2.52000e+02,1.60000e-02,
2.2682199e-02,2.52000e+02,8.00000e-03,
2.2722200e-02,2.60000e+02,8.00000e-03,
2.2762200e-02,2.60000e+02,-8.00000e-03,
2.2802200e-02,2.60000e+02,2.40000e-02,
2.2842200e-02,2.64000e+02,3.20000e-02,
2.2882199e-02,2.64000e+02,8.00000e-03,
2.2922199e-02,2.64000e+02,3.20000e-02,
2.2962200e-02,2.68000e+02,8.00000e-03,
2.3002200e-02,2.68000e+02,1.60000e-02,
2.3042200e-02,2.68000e+02,2.40000e-02,
2.3082200e-02,2.72000e+02,4.00000e-02,
2.3122199e-02,2.72000e+02,4.80000e-02,
2.3162199e-02,2.76000e+02,3.20000e-02,
2.3202199e-02,2.80000e+02,4.00000e-02,
2.3242200e-02,2.80000e+02,1.60000e-02,
2.3282200e-02,2.80000e+02,4.80000e-02,
2.3322200e-02,2.84000e+02,3.20000e-02,
2.3362199e-02,2.88000e+02,2.40000e-02,
2.3402199e-02,2.88000e+02,3.20000e-02,
2.3442199e-02,2.88000e+02,1.60000e-02,
2.3482200e-02,2.88000e+02,4.80000e-02,
2.3522200e-02,2.88000e+02,8.00000e-03,
2.3562200e-02,2.92000e+02,5.60000e-02,
2.3602199e-02,2.92000e+02,3.20000e-02,
2.3642199e-02,2.92000e+02,4.00000e-02,
2.3682199e-02,2.92000e+02,4.80000e-02,
2.3722200e-02,2.96000e+02,1.60000e-02,
2.3762200e-02,2.96000e+02,8.00000e-02,
2.3802200e-02,2.96000e+02,5.60000e-02,
2.3842199e-02,2.96000e+02,4.80000e-02,
2.3882199e-02,2.96000e+02,1.60000e-02,
2.3922199e-02,3.04000e+02,2.40000e-02,
2.3962200e-02,3.00000e+02,4.80000e-02,
2.4002200e-02,3.00000e+02,4.00000e-02,
2.4042200e-02,3.04000e+02,6.40000e-02,
2.4082201e-02,3.04000e+02,1.60000e-02,
2.4122199e-02,3.04000e+02,8.00000e-02,
2.4162199e-02,3.00000e+02,7.20000e-02,
2.4202200e-02,3.04000e+02,2.40000e-02,
2.4242200e-02,3.00000e+02,4.80000e-02,
2.4282200e-02,3.04000e+02,4.80000e-02,
2.4322201e-02,3.04000e+02,4.80000e-02,
2.4362199e-02,3.04000e+02,7.20000e-02,
2.4402199e-02,3.04000e+02,4.00000e-02,
2.4442200e-02,3.04000e+02,3.20000e-02,
2.4482200e-02,3.04000e+02,4.00000e-02,
2.4522200e-02,3.04000e+02,4.80000e-02,
2.4562201e-02,3.04000e+02,6.40000e-02,
2.4602199e-02,3.04000e+02,1.60000e-02,
2.4642199e-02,3.04000e+02,4.80000e-02,
2.4682200e-02,3.04000e+02,4.00000e-02,
2.4722200e-02,3.04000e+02,7.20000e-02,
2.4762200e-02,3.04000e+02,4.00000e-02,
2.4802200e-02,3.04000e+02,3.20000e-02,
2.4842199e-02,3.08000e+02,3.20000e-02,
2.4882199e-02,3.08000e+02,6.40000e-02,
2.4922200e-02,3.04000e+02,6.40000e-02,
2.4962200e-02,3.08000e+02,4.00000e-02,
2.5002200e-02,3.04000e+02,2.40000e-02,
2.5042200e-02,3.08000e+02,4.80000e-02,
2.5082199e-02,3.08000e+02,4.80000e-02,
2.5122199e-02,3.04000e+02,6.40000e-02,
2.5162200e-02,3.08000e+02,3.20000e-02,
2.5202200e-02,3.08000e+02,6.40000e-02,
2.5242200e-02,3.08000e+02,4.80000e-02,
2.5282200e-02,3.08000e+02,5.60000e-02,
2.5322199e-02,3.08000e+02,8.00000e-02,
2.5362199e-02,3.12000e+02,3.20000e-02,
2.5402199e-02,3.08000e+02,3.20000e-02,
2.5442200e-02,3.08000e+02,6.40000e-02,
2.5482200e-02,3.12000e+02,4.80000e-02,
2.5522200e-02,3.08000e+02,7.20000e-02,
2.5562199e-02,3.12000e+02,8.00000e-02,
2.5602199e-02,3.08000e+02,1.04000e-01,
2.5642199e-02,3.12000e+02,4.00000e-02,
2.5682200e-02,3.08000e+02,4.80000e-02,
2.5722200e-02,3.12000e+02,4.80000e-02,
2.5762200e-02,3.12000e+02,7.20000e-02,
2.5802199e-02,3.12000e+02,4.80000e-02,
2.5842199e-02,3.12000e+02,7.20000e-02,
2.5882199e-02,3.12000e+02,3.20000e-02,
2.5922200e-02,3.08000e+02,4.00000e-02,
2.5962200e-02,3.12000e+02,4.00000e-02,
2.6002200e-02,3.12000e+02,4.80000e-02,
2.6042199e-02,3.12000e+02,6.40000e-02,
2.6082199e-02,3.08000e+02,7.20000e-02,
2.6122199e-02,3.08000e+02,7.20000e-02,
2.6162200e-02,3.08000e+02,7.20000e-02,
2.6202200e-02,3.04000e+02,6.40000e-02,
2.6242200e-02,3.04000e+02,7.20000e-02,
2.6282199e-02,3.00000e+02,8.00000e-02,
2.6322199e-02,2.96000e+02,5.60000e-02,
2.6362199e-02,2.92000e+02,7.20000e-02,
2.6402200e-02,2.88000e+02,8.80000e-02,
2.6442200e-02,2.88000e+02,6.40000e-02,
2.6482200e-02,2.80000e+02,1.04000e-01,
2.6522201e-02,2.76000e+02,4.00000e-02,
2.6562199e-02,2.72000e+02,1.12000e-01,
2.6602199e-02,2.68000e+02,7.20000e-02,
2.6642200e-02,2.68000e+02,1.04000e-01,
2.6682200e-02,2.64000e+02,9.60000e-02,
2.6722200e-02,2.64000e+02,8.80000e-02,
2.6762201e-02,2.64000e+02,1.04000e-01,
2.6802199e-02,2.60000e+02,1.04000e-01,
2.6842199e-02,2.60000e+02,1.20000e-01,
2.6882200e-02,2.56000e+02,7.20000e-02,
2.6922200e-02,2.56000e+02,1.28000e-01,
2.6962200e-02,2.52000e+02,1.28000e-01,
2.7002200e-02,2.52000e+02,1.12000e-01,
2.7042199e-02,2.48000e+02,1.12000e-01,
2.7082199e-02,2.48000e+02,1.12000e-01,
2.7122200e-02,2.44000e+02,1.20000e-01,
2.7162200e-02,2.44000e+02,1.20000e-01,
2.7202200e-02,2.36000e+02,1.36000e-01,
2.7242200e-02,2.40000e+02,1.04000e-01,
2.7282199e-02,2.36000e+02,1.36000e-01,
2.7322199e-02,2.36000e+02,1.60000e-01,
2.7362200e-02,2.28000e+02,1.36000e-01,
2.7402200e-02,2.24000e+02,2.00000e-01,
2.7442200e-02,2.20000e+02,1.52000e-01,
2.7482200e-02,2.16000e+02,1.44000e-01,
2.7522199e-02,2.12000e+02,1.36000e-01,
2.7562199e-02,2.08000e+02,1.60000e-01,
2.7602199e-02,2.04000e+02,1.68000e-01,
2.7642200e-02,2.00000e+02,1.60000e-01,
2.7682200e-02,2.00000e+02,1.76000e-01,
2.7722200e-02,1.92000e+02,1.84000e-01,
2.7762199e-02,1.88000e+02,1.68000e-01,
2.7802199e-02,1.84000e+02,2.40000e-01,
2.7842199e-02,1.84000e+02,2.00000e-01,
2.7882200e-02,1.80000e+02,1.92000e-01,
2.7922200e-02,1.76000e+02,2.00000e-01,
2.7962200e-02,1.76000e+02,2.08000e-01,
2.8002199e-02,1.68000e+02,1.68000e-01,
2.8042199e-02,1.68000e+02,2.24000e-01,
2.8082199e-02,1.64000e+02,2.24000e-01,
2.8122200e-02,1.60000e+02,2.40000e-01,
2.8162200e-02,1.56000e+02,2.40000e-01,
2.8202200e-02,1.52000e+02,2.48000e-01,
2.8242199e-02,1.48000e+02,2.40000e-01,
2.8282199e-02,1.44000e+02,2.40000e-01,
2.8322199e-02,1.40000e+02,2.24000e-01,
2.8362200e-02,1.36000e+02,2.72000e-01,
2.8402200e-02,1.36000e+02,2.88000e-01,
2.8442200e-02,1.28000e+02,2.64000e-01,
2.8482199e-02,1.28000e+02,3.04000e-01,
2.8522199e-02,1.24000e+02,2.88000e-01,
2.8562199e-02,1.24000e+02,2.72000e-01,
2.8602200e-02,1.16000e+02,3.04000e-01,
2.8642200e-02,1.12000e+02,3.04000e-01,
2.8682200e-02,1.08000e+02,3.20000e-01,
2.8722199e-02,1.04000e+02,2.88000e-01,
2.8762199e-02,1.00000e+02,3.04000e-01,
2.8802199e-02,9.60000e+01,3.04000e-01,
2.8842200e-02,9.20000e+01,3.28000e-01,
2.8882200e-02,8.80000e+01,3.52000e-01,
2.8922200e-02,8.40000e+01,3.20000e-01,
2.8962199e-02,8.00000e+01,3.68000e-01,
2.9002199e-02,7.60000e+01,3.28000e-01,
2.9042199e-02,7.20000e+01,3.28000e-01,
2.9082200e-02,6.80000e+01,3.28000e-01,
2.9122200e-02,6.40000e+01,3.44000e-01,
2.9162200e-02,6.00000e+01,3.52000e-01,
2.9202200e-02,6.00000e+01,3.12000e-01,
2.9242199e-02,5.60000e+01,3.60000e-01,
2.9282199e-02,5.20000e+01,3.60000e-01,
2.9322200e-02,4.80000e+01,3.44000e-01,
2.9362200e-02,4.40000e+01,3.44000e-01,
2.9402200e-02,4.00000e+01,3.44000e-01,
2.9442200e-02,3.60000e+01,3.60000e-01,
2.9482199e-02,3.20000e+01,3.44000e-01,
2.9522199e-02,2.80000e+01,3.20000e-01,
2.9562199e-02,2.40000e+01,3.60000e-01,
2.9602200e-02,2.40000e+01,3.68000e-01,
2.9642200e-02,2.00000e+01,3.68000e-01,
2.9682199e-02,1.60000e+01,3.28000e-01,
2.9722201e-02,1.20000e+01,3.60000e-01,
2.9762199e-02,4.00000e+00,3.04000e-01,
2.9802201e-02,4.00000e+00,3.04000e-01,
2.9842200e-02,0.00000e+00,3.44000e-01,
2.9882198e-02,-4.00000e+00,3.04000e-01,
2.9922200e-02,-8.00000e+00,3.04000e-01,
2.9962199e-02,-8.00000e+00,3.04000e-01,
3.0002201e-02,-8.00000e+00,3.04000e-01,
3.0042199e-02,-1.60000e+01,2.88000e-01,
3.0082198e-02,-2.00000e+01,2.72000e-01,
3.0122200e-02,-2.40000e+01,2.64000e-01,
3.0162198e-02,-2.80000e+01,3.20000e-01,
3.0202201e-02,-3.20000e+01,2.72000e-01,
3.0242199e-02,-4.00000e+01,2.64000e-01,
3.0282201e-02,-4.00000e+01,2.96000e-01,
3.0322200e-02,-4.40000e+01,2.56000e-01,
3.0362198e-02,-5.20000e+01,2.72000e-01,
3.0402200e-02,-5.60000e+01,2.32000e-01,
3.0442199e-02,-6.00000e+01,2.64000e-01,
3.0482201e-02,-6.00000e+01,2.64000e-01,
3.0522199e-02,-6.80000e+01,2.24000e-01,
3.0562198e-02,-7.20000e+01,2.24000e-01,
3.0602200e-02,-7.20000e+01,2.00000e-01,
3.0642198e-02,-7.60000e+01,1.76000e-01,
3.0682201e-02,-8.00000e+01,2.00000e-01,
3.0722199e-02,-8.00000e+01,1.84000e-01,
3.0762201e-02,-8.80000e+01,1.92000e-01,
3.0802200e-02,-8.80000e+01,1.92000e-01,
3.0842198e-02,-9.60000e+01,1.60000e-01,
3.0882200e-02,-1.00000e+02,1.92000e-01,
3.0922199e-02,-1.04000e+02,1.36000e-01,
3.0962201e-02,-1.08000e+02,1.36000e-01,
3.1002199e-02,-1.12000e+02,1.52000e-01,
3.1042198e-02,-1.16000e+02,1.36000e-01,
3.1082200e-02,-1.20000e+02,1.28000e-01,
3.1122198e-02,-1.24000e+02,1.20000e-01,
3.1162200e-02,-1.28000e+02,1.04000e-01,
3.1202199e-02,-1.32000e+02,1.12000e-01,
3.1242201e-02,-1.32000e+02,1.36000e-01,
3.1282198e-02,-1.36000e+02,1.04000e-01,
3.1322196e-02,-1.44000e+02,1.04000e-01,
3.1362198e-02,-1.44000e+02,8.80000e-02,
3.1402197e-02,-1.48000e+02,1.28000e-01,
3.1442199e-02,-1.48000e+02,1.20000e-01,
3.1482197e-02,-1.52000e+02,7.20000e-02,
3.1522196e-02,-1.56000e+02,6.40000e-02,
3.1562198e-02,-1.60000e+02,1.04000e-01,
3.1602196e-02,-1.64000e+02,5.60000e-02,
3.1642199e-02,-1.68000e+02,8.00000e-02,
3.1682197e-02,-1.72000e+02,7.20000e-02,
3.1722199e-02,-1.76000e+02,7.20000e-02,
3.1762198e-02,-1.80000e+02,4.80000e-02,
3.1802196e-02,-1.80000e+02,4.00000e-02,
3.1842198e-02,-1.84000e+02,4.00000e-02,
3.1882197e-02,-1.88000e+02,4.00000e-02,
3.1922199e-02,-1.96000e+02,6.40000e-02,
3.1962197e-02,-1.96000e+02,5.60000e-02,
3.2002199e-02,-1.96000e+02,6.40000e-02,
3.2042198e-02,-2.04000e+02,3.20000e-02,
3.2082196e-02,-2.08000e+02,4.00000e-02,
3.2122198e-02,-2.08000e+02,0.00000e+00,
3.2162197e-02,-2.16000e+02,1.60000e-02,
3.2202199e-02,-2.20000e+02,4.00000e-02,
3.2242198e-02,-2.20000e+02,4.00000e-02,
3.2282196e-02,-2.20000e+02,4.80000e-02,
3.2322198e-02,-2.24000e+02,-8.00000e-03,
3.2362197e-02,-2.24000e+02,-8.00000e-03,
3.2402199e-02,-2.28000e+02,3.20000e-02,
3.2442197e-02,-2.32000e+02,8.00000e-03,
3.2482199e-02,-2.36000e+02,0.00000e+00,
3.2522198e-02,-2.40000e+02,-8.00000e-03,
3.2562196e-02,-2.44000e+02,-8.00000e-03,
3.2602198e-02,-2.44000e+02,-8.00000e-03,
3.2642197e-02,-2.48000e+02,-8.00000e-03,
3.2682199e-02,-2.48000e+02,8.00000e-03,
3.2722197e-02,-2.52000e+02,8.00000e-03,
3.2762196e-02,-2.56000e+02,-8.00000e-03,
3.2802198e-02,-2.56000e+02,-8.00000e-03,
3.2842197e-02,-2.60000e+02,-1.60000e-02,
3.2882199e-02,-2.64000e+02,-2.40000e-02,
3.2922197e-02,-2.64000e+02,-1.60000e-02,
3.2962199e-02,-2.68000e+02,-1.60000e-02,
3.3002198e-02,-2.68000e+02,-2.40000e-02,
3.3042196e-02,-2.72000e+02,-3.20000e-02,
3.3082198e-02,-2.72000e+02,-2.40000e-02,
3.3122197e-02,-2.76000e+02,-4.00000e-02,
3.3162199e-02,-2.76000e+02,-1.60000e-02,
3.3202197e-02,-2.80000e+02,-2.40000e-02,
3.3242196e-02,-2.80000e+02,-1.60000e-02,
3.3282198e-02,-2.84000e+02,-1.60000e-02,
3.3322196e-02,-2.84000e+02,-8.00000e-03,
3.3362199e-02,-2.84000e+02,-2.40000e-02,
3.3402197e-02,-2.88000e+02,-2.40000e-02,
3.3442199e-02,-2.88000e+02,-4.00000e-02,
3.3482198e-02,-2.88000e+02,-2.40000e-02,
3.3522196e-02,-2.88000e+02,-2.40000e-02,
3.3562198e-02,-2.92000e+02,-8.00000e-03,
3.3602197e-02,-2.92000e+02,-8.00000e-03,
3.3642199e-02,-2.92000e+02,-8.00000e-03,
3.3682197e-02,-2.96000e+02,-3.20000e-02,
3.3722196e-02,-2.92000e+02,-3.20000e-02,
3.3762198e-02,-2.92000e+02,-8.00000e-03,
3.3802196e-02,-2.96000e+02,-8.00000e-03,
3.3842199e-02,-2.96000e+02,-8.00000e-03,
3.3882197e-02,-2.96000e+02,8.00000e-03,
3.3922199e-02,-2.96000e+02,-3.20000e-02,
3.3962198e-02,-2.96000e+02,-4.80000e-02,
3.4002196e-02,-2.96000e+02,-3.20000e-02,
3.4042198e-02,-2.96000e+02,-2.40000e-02,
3.4082197e-02,-2.96000e+02,-4.00000e-02,
3.4122199e-02,-3.00000e+02,-4.80000e-02,
3.4162197e-02,-2.96000e+02,-4.80000e-02,
3.4202199e-02,-3.00000e+02,-2.40000e-02,
3.4242198e-02,-3.00000e+02,-4.80000e-02,
3.4282196e-02,-3.00000e+02,-2.40000e-02,
3.4322198e-02,-3.00000e+02,-2.40000e-02,
3.4362197e-02,-3.00000e+02,-3.20000e-02,
3.4402199e-02,-3.00000e+02,-8.00000e-03,
3.4442198e-02,-3.00000e+02,-3.20000e-02,
3.4482196e-02,-3.00000e+02,-4.80000e-02,
3.4522198e-02,-3.00000e+02,-4.00000e-02,
3.4562197e-02,-3.00000e+02,-2.40000e-02,
3.4602199e-02,-3.00000e+02,-4.00000e-02,
3.4642197e-02,-3.00000e+02,-4.80000e-02,
3.4682199e-02,-3.00000e+02,-3.20000e-02,
3.4722198e-02,-3.00000e+02,-5.60000e-02,
3.4762196e-02,-3.00000e+02,-4.00000e-02,
3.4802198e-02,-3.04000e+02,-2.40000e-02,
3.4842197e-02,-3.00000e+02,-2.40000e-02,
3.4882199e-02,-3.00000e+02,-5.60000e-02,
3.4922197e-02,-3.04000e+02,-1.60000e-02,
3.4962196e-02,-3.00000e+02,-6.40000e-02,
3.5002198e-02,-3.04000e+02,-4.80000e-02,
3.5042197e-02,-3.04000e+02,-3.20000e-02,
3.5082199e-02,-3.04000e+02,-4.80000e-02,
3.5122197e-02,-3.00000e+02,-3.20000e-02,
3.5162199e-02,-3.00000e+02,-3.20000e-02,
3.5202198e-02,-3.00000e+02,-8.00000e-03,
3.5242196e-02,-3.04000e+02,-4.80000e-02,
3.5282198e-02,-3.04000e+02,-2.40000e-02,
3.5322197e-02,-3.04000e+02,-4.80000e-02,
3.5362199e-02,-3.00000e+02,-4.80000e-02,
3.5402197e-02,-3.08000e+02,-4.00000e-02,
3.5442196e-02,-3.00000e+02,-2.40000e-02,
3.5482198e-02,-3.04000e+02,-5.60000e-02,
3.5522196e-02,-3.00000e+02,-7.20000e-02,
3.5562199e-02,-3.08000e+02,-3.20000e-02,
3.5602197e-02,-3.04000e+02,-1.60000e-02,
3.5642199e-02,-3.04000e+02,-4.80000e-02,
3.5682198e-02,-3.04000e+02,-3.20000e-02,
3.5722196e-02,-3.04000e+02,-3.20000e-02,
3.5762198e-02,-3.04000e+02,-5.60000e-02,
3.5802197e-02,-3.04000e+02,-4.80000e-02,
3.5842199e-02,-3.04000e+02,-3.20000e-02,
3.5882197e-02,-3.04000e+02,-5.60000e-02,
3.5922196e-02,-3.04000e+02,-2.40000e-02,
3.5962198e-02,-3.04000e+02,-5.60000e-02,
3.6002196e-02,-3.04000e+02,-3.20000e-02,
3.6042199e-02,-3.04000e+02,-2.40000e-02,
3.6082197e-02,-3.00000e+02,-3.20000e-02,
3.6122199e-02,-3.00000e+02,-3.20000e-02,
3.6162198e-02,-3.00000e+02,-4.80000e-02,
3.6202196e-02,-3.00000e+02,-2.40000e-02,
3.6242198e-02,-2.96000e+02,-6.40000e-02,
3.6282197e-02,-2.96000e+02,-4.80000e-02,
3.6322199e-02,-2.92000e+02,-6.40000e-02,
3.6362197e-02,-2.88000e+02,-3.20000e-02,
3.6402196e-02,-2.88000e+02,-4.80000e-02,
3.6442198e-02,-2.80000e+02,-8.00000e-02,
3.6482196e-02,-2.76000e+02,-5.60000e-02,
3.6522198e-02,-2.72000e+02,-7.20000e-02,
3.6562197e-02,-2.72000e+02,-8.00000e-02,
3.6602199e-02,-2.68000e+02,-5.60000e-02,
3.6642198e-02,-2.64000e+02,-6.40000e-02,
3.6682196e-02,-2.64000e+02,-6.40000e-02,
3.6722198e-02,-2.56000e+02,-1.20000e-01,
3.6762197e-02,-2.56000e+02,-8.00000e-02,
3.6802199e-02,-2.52000e+02,-9.60000e-02,
3.6842197e-02,-2.52000e+02,-9.60000e-02,
3.6882199e-02,-2.52000e+02,-8.00000e-02,
3.6922198e-02,-2.48000e+02,-8.80000e-02,
3.6962196e-02,-2.40000e+02,-8.00000e-02,
3.7002198e-02,-2.40000e+02,-1.12000e-01,
3.7042197e-02,-2.40000e+02,-7.20000e-02,
3.7082199e-02,-2.40000e+02,-1.36000e-01,
3.7122197e-02,-2.36000e+02,-1.12000e-01,
3.7162196e-02,-2.32000e+02,-1.28000e-01,
3.7202198e-02,-2.32000e+02,-9.60000e-02,
3.7242197e-02,-2.24000e+02,-1.12000e-01,
3.7282199e-02,-2.24000e+02,-1.12000e-01,
3.7322197e-02,-2.20000e+02,-1.52000e-01,
3.7362199e-02,-2.20000e+02,-1.44000e-01,
3.7402198e-02,-2.20000e+02,-1.36000e-01,
3.7442196e-02,-2.12000e+02,-1.28000e-01,
3.7482198e-02,-2.12000e+02,-1.36000e-01,
3.7522197e-02,-2.04000e+02,-1.36000e-01,
3.7562199e-02,-2.04000e+02,-1.84000e-01,
3.7602197e-02,-1.96000e+02,-1.36000e-01,
3.7642196e-02,-1.96000e+02,-1.28000e-01,
3.7682198e-02,-1.88000e+02,-1.44000e-01,
3.7722196e-02,-1.84000e+02,-1.76000e-01,
3.7762199e-02,-1.80000e+02,-1.44000e-01,
3.7802197e-02,-1.80000e+02,-1.76000e-01,
3.7842199e-02,-1.76000e+02,-2.08000e-01,
3.7882198e-02,-1.68000e+02,-1.60000e-01,
3.7922196e-02,-1.68000e+02,-2.00000e-01,
3.7962198e-02,-1.60000e+02,-2.16000e-01,
3.8002197e-02,-1.60000e+02,-2.16000e-01,
3.8042199e-02,-1.56000e+02,-2.16000e-01,
3.8082197e-02,-1.48000e+02,-1.76000e-01,
3.8122196e-02,-1.48000e+02,-2.00000e-01,
3.8162198e-02,-1.48000e+02,-2.24000e-01,
3.8202196e-02,-1.44000e+02,-2.32000e-01,
3.8242199e-02,-1.36000e+02,-2.16000e-01,
3.8282197e-02,-1.36000e+02,-2.16000e-01,
3.8322199e-02,-1.36000e+02,-2.40000e-01,
3.8362198e-02,-1.28000e+02,-2.40000e-01,
3.8402196e-02,-1.28000e+02,-2.64000e-01,
3.8442198e-02,-1.24000e+02,-2.72000e-01,
3.8482197e-02,-1.20000e+02,-2.40000e-01,
3.8522199e-02,-1.16000e+02,-2.80000e-01,
3.8562197e-02,-1.12000e+02,-2.72000e-01,
3.8602196e-02,-1.08000e+02,-2.72000e-01,
3.8642198e-02,-1.04000e+02,-2.72000e-01,
3.8682196e-02,-1.00000e+02,-2.80000e-01,
3.8722198e-02,-9.20000e+01,-2.96000e-01,
3.8762197e-02,-8.80000e+01,-2.88000e-01,
3.8802199e-02,-8.40000e+01,-3.20000e-01,
3.8842198e-02,-8.00000e+01,-3.04000e-01,
3.8882196e-02,-8.00000e+01,-3.04000e-01,
3.8922198e-02,-7.60000e+01,-2.80000e-01,
3.8962197e-02,-7.20000e+01,-2.88000e-01,
3.9002199e-02,-6.80000e+01,-3.12000e-01,
3.9042197e-02,-6.40000e+01,-2.72000e-01,
3.9082196e-02,-6.00000e+01,-3.52000e-01,
3.9122198e-02,-5.60000e+01,-3.04000e-01,
3.9162196e-02,-5.20000e+01,-3.28000e-01,
3.9202198e-02,-4.80000e+01,-3.36000e-01,
3.9242197e-02,-4.40000e+01,-3.28000e-01,
3.9282199e-02,-4.00000e+01,-3.20000e-01,
3.9322197e-02,-4.00000e+01,-3.36000e-01,
3.9362196e-02,-3.60000e+01,-3.44000e-01,
3.9402198e-02,-2.80000e+01,-3.04000e-01,
3.9442196e-02,-2.80000e+01,-3.36000e-01,
3.9482199e-02,-2.40000e+01,-3.36000e-01,
3.9522197e-02,-2.00000e+01,-3.28000e-01,
3.9562199e-02,-1.60000e+01,-3.36000e-01,
3.9602198e-02,-1.20000e+01,-3.04000e-01,
3.9642196e-02,-8.00000e+00,-3.28000e-01,
3.9682198e-02,-8.00000e+00,-3.68000e-01,
3.9722197e-02,-8.00000e+00,-2.80000e-01,
3.9762199e-02,-4.00000e+00,-3.12000e-01,
3.9802197e-02,0.00000e+00,-3.04000e-01,
3.9842196e-02,4.00000e+00,-3.28000e-01,
3.9882198e-02,8.00000e+00,-3.44000e-01,
3.9922196e-02,1.20000e+01,-3.04000e-01,
3.9962199e-02,1.60000e+01,-2.96000e-01,
4.0002197e-02,2.00000e+01,-2.72000e-01,
4.0042199e-02,2.40000e+01,-2.72000e-01,
4.0082198e-02,3.20000e+01,-2.88000e-01,
4.0122196e-02,3.20000e+01,-2.48000e-01,
4.0162198e-02,3.60000e+01,-2.96000e-01,
4.0202197e-02,4.00000e+01,-2.80000e-01,
4.0242199e-02,4.40000e+01,-2.08000e-01,
4.0282197e-02,5.20000e+01,-2.24000e-01,
4.0322196e-02,5.20000e+01,-2.40000e-01,
4.0362198e-02,6.00000e+01,-2.08000e-01,
4.0402196e-02,6.00000e+01,-2.08000e-01,
4.0442199e-02,6.40000e+01,-2.24000e-01,
4.0482197e-02,6.80000e+01,-2.16000e-01,
4.0522199e-02,6.80000e+01,-2.24000e-01,
4.0562198e-02,7.60000e+01,-2.24000e-01,
4.0602196e-02,7.60000e+01,-2.00000e-01,
4.0642198e-02,8.00000e+01,-1.84000e-01,
4.0682197e-02,8.40000e+01,-1.92000e-01,
4.0722199e-02,9.20000e+01,-1.60000e-01,
4.0762197e-02,9.20000e+01,-1.92000e-01,
4.0802196e-02,9.60000e+01,-1.36000e-01,
4.0842198e-02,1.00000e+02,-1.76000e-01,
4.0882196e-02,1.04000e+02,-1.44000e-01,
4.0922198e-02,1.12000e+02,-1.28000e-01,
4.0962197e-02,1.12000e+02,-1.28000e-01,
4.1002199e-02,1.16000e+02,-1.44000e-01,
4.1042197e-02,1.20000e+02,-1.20000e-01,
4.1082196e-02,1.24000e+02,-9.60000e-02,
4.1122198e-02,1.28000e+02,-1.12000e-01,
4.1162197e-02,1.28000e+02,-1.36000e-01,
4.1202199e-02,1.32000e+02,-1.04000e-01,
4.1242197e-02,1.36000e+02,-1.12000e-01,
4.1282196e-02,1.40000e+02,-1.12000e-01,
